datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,query74,16;200;20;18;18;32;32,10472.0,tpcds,1
iceberg,presto,query75,16;200;20;18;18;32;32,27412.0,tpcds,1
iceberg,presto,query76,16;200;20;18;18;32;32,7650.0,tpcds,1
iceberg,presto,query77,16;200;20;18;18;32;32,14419.0,tpcds,1
iceberg,presto,query78,16;200;20;18;18;32;32,12291.0,tpcds,1
iceberg,presto,query79,16;200;20;18;18;32;32,3870.0,tpcds,1
iceberg,presto,query8,16;200;20;18;18;32;32,4449.0,tpcds,1
iceberg,presto,query80,16;200;20;18;18;32;32,16271.0,tpcds,1
iceberg,presto,query81,16;200;20;18;18;32;32,6307.0,tpcds,1
iceberg,presto,query82,16;200;20;18;18;32;32,3255.0,tpcds,1
iceberg,presto,query83,16;200;20;18;18;32;32,10131.0,tpcds,1
iceberg,presto,query84,16;200;20;18;18;32;32,3793.0,tpcds,1
iceberg,presto,query85,16;200;20;18;18;32;32,8122.0,tpcds,1
iceberg,presto,query86,16;200;20;18;18;32;32,2937.0,tpcds,1
iceberg,presto,query87,16;200;20;18;18;32;32,8215.0,tpcds,1
iceberg,presto,query88,16;200;20;18;18;32;32,25113.0,tpcds,1
iceberg,presto,query89,16;200;20;18;18;32;32,3054.0,tpcds,1
iceberg,presto,query9,16;200;20;18;18;32;32,21784.0,tpcds,1
iceberg,presto,query90,16;200;20;18;18;32;32,6374.0,tpcds,1
iceberg,presto,query91,16;200;20;18;18;32;32,5296.0,tpcds,1
iceberg,presto,query92,16;200;20;18;18;32;32,4918.0,tpcds,1
iceberg,presto,query93,16;200;20;18;18;32;32,3912.0,tpcds,1
iceberg,presto,query94,16;200;20;18;18;32;32,6809.0,tpcds,1
iceberg,presto,query95,16;200;20;18;18;32;32,12316.0,tpcds,1
iceberg,presto,query96,16;200;20;18;18;32;32,3294.0,tpcds,1
iceberg,presto,query97,16;200;20;18;18;32;32,4605.0,tpcds,1
iceberg,presto,query99,16;200;20;18;18;32;32,9172.0,tpcds,1
iceberg,presto,query1,20;198;136;9;36;512;1784,11220.0,tpcds,1
iceberg,presto,query10,20;198;136;9;36;512;1784,15557.0,tpcds,1
iceberg,presto,query11,20;198;136;9;36;512;1784,16246.0,tpcds,1
iceberg,presto,query12,20;198;136;9;36;512;1784,4435.0,tpcds,1
iceberg,presto,query13,20;198;136;9;36;512;1784,9083.0,tpcds,1
iceberg,presto,query14,20;198;136;9;36;512;1784,43363.0,tpcds,1
iceberg,presto,query14_a,20;198;136;9;36;512;1784,60175.0,tpcds,1
iceberg,presto,query14_b,20;198;136;9;36;512;1784,41782.0,tpcds,1
iceberg,presto,query15,20;198;136;9;36;512;1784,4318.0,tpcds,1
iceberg,presto,query16,20;198;136;9;36;512;1784,9406.0,tpcds,1
iceberg,presto,query17,20;198;136;9;36;512;1784,11410.0,tpcds,1
iceberg,presto,query18,20;198;136;9;36;512;1784,11436.0,tpcds,1
iceberg,presto,query19,20;198;136;9;36;512;1784,4866.0,tpcds,1
iceberg,presto,query2,20;198;136;9;36;512;1784,15051.0,tpcds,1
iceberg,presto,query20,20;198;136;9;36;512;1784,3939.0,tpcds,1
iceberg,presto,query21,20;198;136;9;36;512;1784,4624.0,tpcds,1
iceberg,presto,query22,20;198;136;9;36;512;1784,3036.0,tpcds,1
iceberg,presto,query23,20;198;136;9;36;512;1784,23751.0,tpcds,1
iceberg,presto,query23_a,20;198;136;9;36;512;1784,24167.0,tpcds,1
iceberg,presto,query23_b,20;198;136;9;36;512;1784,24005.0,tpcds,1
iceberg,presto,query24,20;198;136;9;36;512;1784,15625.0,tpcds,1
iceberg,presto,query24_a,20;198;136;9;36;512;1784,13848.0,tpcds,1
iceberg,presto,query24_b,20;198;136;9;36;512;1784,14205.0,tpcds,1
iceberg,presto,query25,20;198;136;9;36;512;1784,12283.0,tpcds,1
iceberg,presto,query26,20;198;136;9;36;512;1784,7274.0,tpcds,1
iceberg,presto,query27,20;198;136;9;36;512;1784,7015.0,tpcds,1
iceberg,presto,query28,20;198;136;9;36;512;1784,13109.0,tpcds,1
iceberg,presto,query29,20;198;136;9;36;512;1784,11804.0,tpcds,1
iceberg,presto,query3,20;198;136;9;36;512;1784,3730.0,tpcds,1
iceberg,presto,query31,20;198;136;9;36;512;1784,16533.0,tpcds,1
iceberg,presto,query32,20;198;136;9;36;512;1784,6185.0,tpcds,1
iceberg,presto,query33,20;198;136;9;36;512;1784,13373.0,tpcds,1
iceberg,presto,query34,20;198;136;9;36;512;1784,7262.0,tpcds,1
iceberg,presto,query35,20;198;136;9;36;512;1784,10598.0,tpcds,1
iceberg,presto,query36,20;198;136;9;36;512;1784,4146.0,tpcds,1
iceberg,presto,query37,20;198;136;9;36;512;1784,5088.0,tpcds,1
iceberg,presto,query38,20;198;136;9;36;512;1784,9471.0,tpcds,1
iceberg,presto,query39,20;198;136;9;36;512;1784,6157.0,tpcds,1
iceberg,presto,query39_a,20;198;136;9;36;512;1784,6144.0,tpcds,1
iceberg,presto,query39_b,20;198;136;9;36;512;1784,6742.0,tpcds,1
iceberg,presto,query4,20;198;136;9;36;512;1784,21391.0,tpcds,1
iceberg,presto,query40,20;198;136;9;36;512;1784,8541.0,tpcds,1
iceberg,presto,query41,20;198;136;9;36;512;1784,1657.0,tpcds,1
iceberg,presto,query42,20;198;136;9;36;512;1784,3335.0,tpcds,1
iceberg,presto,query43,20;198;136;9;36;512;1784,3724.0,tpcds,1
iceberg,presto,query44,20;198;136;9;36;512;1784,4150.0,tpcds,1
iceberg,presto,query45,20;198;136;9;36;512;1784,7044.0,tpcds,1
iceberg,presto,query46,20;198;136;9;36;512;1784,8053.0,tpcds,1
iceberg,presto,query47,20;198;136;9;36;512;1784,13402.0,tpcds,1
iceberg,presto,query48,20;198;136;9;36;512;1784,7001.0,tpcds,1
iceberg,presto,query49,20;198;136;9;36;512;1784,15490.0,tpcds,1
iceberg,presto,query5,20;198;136;9;36;512;1784,20462.0,tpcds,1
iceberg,presto,query50,20;198;136;9;36;512;1784,6329.0,tpcds,1
iceberg,presto,query51,20;198;136;9;36;512;1784,6284.0,tpcds,1
iceberg,presto,query52,20;198;136;9;36;512;1784,5214.0,tpcds,1
iceberg,presto,query53,20;198;136;9;36;512;1784,4206.0,tpcds,1
iceberg,presto,query54,20;198;136;9;36;512;1784,10544.0,tpcds,1
iceberg,presto,query55,20;198;136;9;36;512;1784,3422.0,tpcds,1
iceberg,presto,query56,20;198;136;9;36;512;1784,13217.0,tpcds,1
iceberg,presto,query57,20;198;136;9;36;512;1784,11796.0,tpcds,1
iceberg,presto,query58,20;198;136;9;36;512;1784,13112.0,tpcds,1
iceberg,presto,query59,20;198;136;9;36;512;1784,7290.0,tpcds,1
iceberg,presto,query6,20;198;136;9;36;512;1784,7061.0,tpcds,1
iceberg,presto,query60,20;198;136;9;36;512;1784,13157.0,tpcds,1
iceberg,presto,query61,20;198;136;9;36;512;1784,12491.0,tpcds,1
iceberg,presto,query62,20;198;136;9;36;512;1784,4811.0,tpcds,1
iceberg,presto,query63,20;198;136;9;36;512;1784,4273.0,tpcds,1
iceberg,presto,query64,20;198;136;9;36;512;1784,53598.0,tpcds,1
iceberg,presto,query65,20;198;136;9;36;512;1784,7410.0,tpcds,1
iceberg,presto,query66,20;198;136;9;36;512;1784,11646.0,tpcds,1
iceberg,presto,query67,20;198;136;9;36;512;1784,6484.0,tpcds,1
iceberg,presto,query68,20;198;136;9;36;512;1784,6166.0,tpcds,1
iceberg,presto,query69,20;198;136;9;36;512;1784,11125.0,tpcds,1
iceberg,presto,query7,20;198;136;9;36;512;1784,7180.0,tpcds,1
iceberg,presto,query70,20;198;136;9;36;512;1784,6776.0,tpcds,1
iceberg,presto,query71,20;198;136;9;36;512;1784,10945.0,tpcds,1
iceberg,presto,query72,20;198;136;9;36;512;1784,0.0,tpcds,1
iceberg,presto,query73,20;198;136;9;36;512;1784,5239.0,tpcds,1
iceberg,presto,query74,20;198;136;9;36;512;1784,13707.0,tpcds,1
iceberg,presto,query75,20;198;136;9;36;512;1784,31400.0,tpcds,1
iceberg,presto,query76,20;198;136;9;36;512;1784,8358.0,tpcds,1
iceberg,presto,query77,20;198;136;9;36;512;1784,16299.0,tpcds,1
iceberg,presto,query78,20;198;136;9;36;512;1784,16648.0,tpcds,1
iceberg,presto,query79,20;198;136;9;36;512;1784,5339.0,tpcds,1
iceberg,presto,query8,20;198;136;9;36;512;1784,4993.0,tpcds,1
iceberg,presto,query80,20;198;136;9;36;512;1784,24836.0,tpcds,1
iceberg,presto,query81,20;198;136;9;36;512;1784,8140.0,tpcds,1
iceberg,presto,query82,20;198;136;9;36;512;1784,6859.0,tpcds,1
iceberg,presto,query83,20;198;136;9;36;512;1784,11153.0,tpcds,1
iceberg,presto,query84,20;198;136;9;36;512;1784,5528.0,tpcds,1
iceberg,presto,query85,20;198;136;9;36;512;1784,12223.0,tpcds,1
iceberg,presto,query86,20;198;136;9;36;512;1784,3872.0,tpcds,1
iceberg,presto,query87,20;198;136;9;36;512;1784,9148.0,tpcds,1
iceberg,presto,query88,20;198;136;9;36;512;1784,28089.0,tpcds,1
iceberg,presto,query89,20;198;136;9;36;512;1784,4324.0,tpcds,1
iceberg,presto,query9,20;198;136;9;36;512;1784,30463.0,tpcds,1
iceberg,presto,query90,20;198;136;9;36;512;1784,9157.0,tpcds,1
iceberg,presto,query91,20;198;136;9;36;512;1784,6478.0,tpcds,1
iceberg,presto,query92,20;198;136;9;36;512;1784,7986.0,tpcds,1
iceberg,presto,query93,20;198;136;9;36;512;1784,7538.0,tpcds,1
iceberg,presto,query94,20;198;136;9;36;512;1784,9892.0,tpcds,1
iceberg,presto,query95,20;198;136;9;36;512;1784,16522.0,tpcds,1
iceberg,presto,query96,20;198;136;9;36;512;1784,6159.0,tpcds,1
iceberg,presto,query97,20;198;136;9;36;512;1784,7551.0,tpcds,1
iceberg,presto,query99,20;198;136;9;36;512;1784,11346.0,tpcds,1
iceberg,presto,query1,26;207;16;6;6;2048;390,19796.0,tpcds,1
iceberg,presto,query10,26;207;16;6;6;2048;390,23208.0,tpcds,1
iceberg,presto,query11,26;207;16;6;6;2048;390,32525.0,tpcds,1
iceberg,presto,query12,26;207;16;6;6;2048;390,5251.0,tpcds,1
iceberg,presto,query13,26;207;16;6;6;2048;390,13003.0,tpcds,1
iceberg,presto,query15,26;207;16;6;6;2048;390,14268.0,tpcds,1
iceberg,presto,query16,26;207;16;6;6;2048;390,17788.0,tpcds,1
iceberg,presto,query17,26;207;16;6;6;2048;390,23208.0,tpcds,1
iceberg,presto,query18,26;207;16;6;6;2048;390,14008.0,tpcds,1
iceberg,presto,query19,26;207;16;6;6;2048;390,7765.0,tpcds,1
iceberg,presto,query2,26;207;16;6;6;2048;390,17035.0,tpcds,1
iceberg,presto,query20,26;207;16;6;6;2048;390,5416.0,tpcds,1
iceberg,presto,query21,26;207;16;6;6;2048;390,5186.0,tpcds,1
iceberg,presto,query22,26;207;16;6;6;2048;390,7041.0,tpcds,1
iceberg,presto,query24,26;207;16;6;6;2048;390,22432.0,tpcds,1
iceberg,presto,query24_a,26;207;16;6;6;2048;390,22493.0,tpcds,1
iceberg,presto,query24_b,26;207;16;6;6;2048;390,21396.0,tpcds,1
iceberg,presto,query26,26;207;16;6;6;2048;390,17202.0,tpcds,1
iceberg,presto,query27,26;207;16;6;6;2048;390,12549.0,tpcds,1
iceberg,presto,query28,26;207;16;6;6;2048;390,18554.0,tpcds,1
iceberg,presto,query29,26;207;16;6;6;2048;390,17523.0,tpcds,1
iceberg,presto,query3,26;207;16;6;6;2048;390,5868.0,tpcds,1
iceberg,presto,query31,26;207;16;6;6;2048;390,30248.0,tpcds,1
iceberg,presto,query32,26;207;16;6;6;2048;390,10802.0,tpcds,1
iceberg,presto,query33,26;207;16;6;6;2048;390,18163.0,tpcds,1
iceberg,presto,query34,26;207;16;6;6;2048;390,7820.0,tpcds,1
iceberg,presto,query35,26;207;16;6;6;2048;390,20751.0,tpcds,1
iceberg,presto,query36,26;207;16;6;6;2048;390,6222.0,tpcds,1
iceberg,presto,query37,26;207;16;6;6;2048;390,7714.0,tpcds,1
iceberg,presto,query38,26;207;16;6;6;2048;390,18040.0,tpcds,1
iceberg,presto,query39,26;207;16;6;6;2048;390,13257.0,tpcds,1
iceberg,presto,query39_a,26;207;16;6;6;2048;390,12637.0,tpcds,1
iceberg,presto,query39_b,26;207;16;6;6;2048;390,13036.0,tpcds,1
iceberg,presto,query40,26;207;16;6;6;2048;390,8281.0,tpcds,1
iceberg,presto,query41,26;207;16;6;6;2048;390,2881.0,tpcds,1
iceberg,presto,query42,26;207;16;6;6;2048;390,4394.0,tpcds,1
iceberg,presto,query43,26;207;16;6;6;2048;390,4055.0,tpcds,1
iceberg,presto,query44,26;207;16;6;6;2048;390,8206.0,tpcds,1
iceberg,presto,query45,26;207;16;6;6;2048;390,6921.0,tpcds,1
iceberg,presto,query46,26;207;16;6;6;2048;390,9204.0,tpcds,1
iceberg,presto,query47,26;207;16;6;6;2048;390,27611.0,tpcds,1
iceberg,presto,query48,26;207;16;6;6;2048;390,11349.0,tpcds,1
iceberg,presto,query49,26;207;16;6;6;2048;390,17076.0,tpcds,1
iceberg,presto,query5,26;207;16;6;6;2048;390,27800.0,tpcds,1
iceberg,presto,query50,26;207;16;6;6;2048;390,7763.0,tpcds,1
iceberg,presto,query51,26;207;16;6;6;2048;390,12612.0,tpcds,1
iceberg,presto,query52,26;207;16;6;6;2048;390,4067.0,tpcds,1
iceberg,presto,query53,26;207;16;6;6;2048;390,5993.0,tpcds,1
iceberg,presto,query54,26;207;16;6;6;2048;390,19715.0,tpcds,1
iceberg,presto,query55,26;207;16;6;6;2048;390,4055.0,tpcds,1
iceberg,presto,query56,26;207;16;6;6;2048;390,18331.0,tpcds,1
iceberg,presto,query57,26;207;16;6;6;2048;390,24321.0,tpcds,1
iceberg,presto,query58,26;207;16;6;6;2048;390,20651.0,tpcds,1
iceberg,presto,query59,26;207;16;6;6;2048;390,13528.0,tpcds,1
iceberg,presto,query6,26;207;16;6;6;2048;390,12050.0,tpcds,1
iceberg,presto,query60,26;207;16;6;6;2048;390,19101.0,tpcds,1
iceberg,presto,query61,26;207;16;6;6;2048;390,15318.0,tpcds,1
iceberg,presto,query62,26;207;16;6;6;2048;390,6925.0,tpcds,1
iceberg,presto,query63,26;207;16;6;6;2048;390,5859.0,tpcds,1
iceberg,presto,query65,26;207;16;6;6;2048;390,22993.0,tpcds,1
iceberg,presto,query66,26;207;16;6;6;2048;390,18662.0,tpcds,1
iceberg,presto,query67,26;207;16;6;6;2048;390,12288.0,tpcds,1
iceberg,presto,query68,26;207;16;6;6;2048;390,10659.0,tpcds,1
iceberg,presto,query69,26;207;16;6;6;2048;390,20577.0,tpcds,1
iceberg,presto,query7,26;207;16;6;6;2048;390,8283.0,tpcds,1
iceberg,presto,query70,26;207;16;6;6;2048;390,9877.0,tpcds,1
iceberg,presto,query71,26;207;16;6;6;2048;390,13045.0,tpcds,1
iceberg,presto,query72,26;207;16;6;6;2048;390,0.0,tpcds,1
iceberg,presto,query73,26;207;16;6;6;2048;390,7710.0,tpcds,1
iceberg,presto,query74,26;207;16;6;6;2048;390,26840.0,tpcds,1
iceberg,presto,query75,26;207;16;6;6;2048;390,54529.0,tpcds,1
iceberg,presto,query76,26;207;16;6;6;2048;390,11397.0,tpcds,1
iceberg,presto,query78,26;207;16;6;6;2048;390,34577.0,tpcds,1
iceberg,presto,query79,26;207;16;6;6;2048;390,12293.0,tpcds,1
iceberg,presto,query8,26;207;16;6;6;2048;390,10414.0,tpcds,1
iceberg,presto,query80,26;207;16;6;6;2048;390,31678.0,tpcds,1
iceberg,presto,query81,26;207;16;6;6;2048;390,18546.0,tpcds,1
iceberg,presto,query82,26;207;16;6;6;2048;390,8466.0,tpcds,1
iceberg,presto,query83,26;207;16;6;6;2048;390,17848.0,tpcds,1
iceberg,presto,query84,26;207;16;6;6;2048;390,8800.0,tpcds,1
iceberg,presto,query85,26;207;16;6;6;2048;390,20089.0,tpcds,1
iceberg,presto,query86,26;207;16;6;6;2048;390,6022.0,tpcds,1
iceberg,presto,query87,26;207;16;6;6;2048;390,18625.0,tpcds,1
iceberg,presto,query89,26;207;16;6;6;2048;390,7293.0,tpcds,1
iceberg,presto,query9,26;207;16;6;6;2048;390,32546.0,tpcds,1
iceberg,presto,query90,26;207;16;6;6;2048;390,12326.0,tpcds,1
iceberg,presto,query91,26;207;16;6;6;2048;390,9522.0,tpcds,1
iceberg,presto,query92,26;207;16;6;6;2048;390,10594.0,tpcds,1
iceberg,presto,query93,26;207;16;6;6;2048;390,7887.0,tpcds,1
iceberg,presto,query94,26;207;16;6;6;2048;390,18723.0,tpcds,1
iceberg,presto,query95,26;207;16;6;6;2048;390,29198.0,tpcds,1
iceberg,presto,query96,26;207;16;6;6;2048;390,5150.0,tpcds,1
iceberg,presto,query97,26;207;16;6;6;2048;390,10426.0,tpcds,1
iceberg,presto,query99,26;207;16;6;6;2048;390,15303.0,tpcds,1
iceberg,presto,query1,8;137;51;18;32;1024;942,14061.0,tpcds,1
iceberg,presto,query10,8;137;51;18;32;1024;942,17871.0,tpcds,1
iceberg,presto,query11,8;137;51;18;32;1024;942,21175.0,tpcds,1
iceberg,presto,query12,8;137;51;18;32;1024;942,5091.0,tpcds,1
iceberg,presto,query13,8;137;51;18;32;1024;942,10506.0,tpcds,1
iceberg,presto,query14,8;137;51;18;32;1024;942,46117.0,tpcds,1
iceberg,presto,query14_a,8;137;51;18;32;1024;942,69409.0,tpcds,1
iceberg,presto,query14_b,8;137;51;18;32;1024;942,47256.0,tpcds,1
iceberg,presto,query15,8;137;51;18;32;1024;942,4376.0,tpcds,1
iceberg,presto,query16,8;137;51;18;32;1024;942,8949.0,tpcds,1
iceberg,presto,query17,8;137;51;18;32;1024;942,12283.0,tpcds,1
iceberg,presto,query18,8;137;51;18;32;1024;942,14328.0,tpcds,1
iceberg,presto,query19,8;137;51;18;32;1024;942,5129.0,tpcds,1
iceberg,presto,query2,8;137;51;18;32;1024;942,11825.0,tpcds,1
iceberg,presto,query20,8;137;51;18;32;1024;942,3745.0,tpcds,1
iceberg,presto,query21,8;137;51;18;32;1024;942,3585.0,tpcds,1
iceberg,presto,query22,8;137;51;18;32;1024;942,3816.0,tpcds,1
iceberg,presto,query23,8;137;51;18;32;1024;942,29933.0,tpcds,1
iceberg,presto,query23_a,8;137;51;18;32;1024;942,29840.0,tpcds,1
iceberg,presto,query23_b,8;137;51;18;32;1024;942,28570.0,tpcds,1
iceberg,presto,query24,8;137;51;18;32;1024;942,15045.0,tpcds,1
iceberg,presto,query24_a,8;137;51;18;32;1024;942,14188.0,tpcds,1
iceberg,presto,query24_b,8;137;51;18;32;1024;942,13547.0,tpcds,1
iceberg,presto,query25,8;137;51;18;32;1024;942,13976.0,tpcds,1
iceberg,presto,query26,8;137;51;18;32;1024;942,5708.0,tpcds,1
iceberg,presto,query27,8;137;51;18;32;1024;942,7068.0,tpcds,1
iceberg,presto,query28,8;137;51;18;32;1024;942,11904.0,tpcds,1
iceberg,presto,query29,8;137;51;18;32;1024;942,12832.0,tpcds,1
iceberg,presto,query3,8;137;51;18;32;1024;942,4223.0,tpcds,1
iceberg,presto,query31,8;137;51;18;32;1024;942,18431.0,tpcds,1
iceberg,presto,query32,8;137;51;18;32;1024;942,7126.0,tpcds,1
iceberg,presto,query33,8;137;51;18;32;1024;942,13847.0,tpcds,1
iceberg,presto,query34,8;137;51;18;32;1024;942,8013.0,tpcds,1
iceberg,presto,query35,8;137;51;18;32;1024;942,14287.0,tpcds,1
iceberg,presto,query36,8;137;51;18;32;1024;942,4393.0,tpcds,1
iceberg,presto,query37,8;137;51;18;32;1024;942,6203.0,tpcds,1
iceberg,presto,query38,8;137;51;18;32;1024;942,10593.0,tpcds,1
iceberg,presto,query39,8;137;51;18;32;1024;942,7435.0,tpcds,1
iceberg,presto,query39_a,8;137;51;18;32;1024;942,7582.0,tpcds,1
iceberg,presto,query39_b,8;137;51;18;32;1024;942,8880.0,tpcds,1
iceberg,presto,query4,8;137;51;18;32;1024;942,23475.0,tpcds,1
iceberg,presto,query40,8;137;51;18;32;1024;942,7746.0,tpcds,1
iceberg,presto,query41,8;137;51;18;32;1024;942,1959.0,tpcds,1
iceberg,presto,query42,8;137;51;18;32;1024;942,4388.0,tpcds,1
iceberg,presto,query43,8;137;51;18;32;1024;942,3413.0,tpcds,1
iceberg,presto,query44,8;137;51;18;32;1024;942,5029.0,tpcds,1
iceberg,presto,query45,8;137;51;18;32;1024;942,4920.0,tpcds,1
iceberg,presto,query46,8;137;51;18;32;1024;942,6615.0,tpcds,1
iceberg,presto,query47,8;137;51;18;32;1024;942,20829.0,tpcds,1
iceberg,presto,query48,8;137;51;18;32;1024;942,8821.0,tpcds,1
iceberg,presto,query49,8;137;51;18;32;1024;942,14205.0,tpcds,1
iceberg,presto,query5,8;137;51;18;32;1024;942,18663.0,tpcds,1
iceberg,presto,query50,8;137;51;18;32;1024;942,5873.0,tpcds,1
iceberg,presto,query51,8;137;51;18;32;1024;942,7565.0,tpcds,1
iceberg,presto,query52,8;137;51;18;32;1024;942,3710.0,tpcds,1
iceberg,presto,query53,8;137;51;18;32;1024;942,3899.0,tpcds,1
iceberg,presto,query54,8;137;51;18;32;1024;942,11186.0,tpcds,1
iceberg,presto,query55,8;137;51;18;32;1024;942,3381.0,tpcds,1
iceberg,presto,query56,8;137;51;18;32;1024;942,12330.0,tpcds,1
iceberg,presto,query57,8;137;51;18;32;1024;942,14403.0,tpcds,1
iceberg,presto,query58,8;137;51;18;32;1024;942,14956.0,tpcds,1
iceberg,presto,query59,8;137;51;18;32;1024;942,9875.0,tpcds,1
iceberg,presto,query6,8;137;51;18;32;1024;942,7288.0,tpcds,1
iceberg,presto,query60,8;137;51;18;32;1024;942,12381.0,tpcds,1
iceberg,presto,query61,8;137;51;18;32;1024;942,13214.0,tpcds,1
iceberg,presto,query62,8;137;51;18;32;1024;942,4630.0,tpcds,1
iceberg,presto,query63,8;137;51;18;32;1024;942,4189.0,tpcds,1
iceberg,presto,query65,8;137;51;18;32;1024;942,17239.0,tpcds,1
iceberg,presto,query66,8;137;51;18;32;1024;942,13879.0,tpcds,1
iceberg,presto,query67,8;137;51;18;32;1024;942,11565.0,tpcds,1
iceberg,presto,query68,8;137;51;18;32;1024;942,7646.0,tpcds,1
iceberg,presto,query69,8;137;51;18;32;1024;942,14911.0,tpcds,1
iceberg,presto,query7,8;137;51;18;32;1024;942,5796.0,tpcds,1
iceberg,presto,query70,8;137;51;18;32;1024;942,7376.0,tpcds,1
iceberg,presto,query71,8;137;51;18;32;1024;942,11351.0,tpcds,1
iceberg,presto,query72,8;137;51;18;32;1024;942,0.0,tpcds,1
iceberg,presto,query73,8;137;51;18;32;1024;942,5870.0,tpcds,1
iceberg,presto,query74,8;137;51;18;32;1024;942,17580.0,tpcds,1
iceberg,presto,query75,8;137;51;18;32;1024;942,39279.0,tpcds,1
iceberg,presto,query76,8;137;51;18;32;1024;942,9545.0,tpcds,1
iceberg,presto,query77,8;137;51;18;32;1024;942,18511.0,tpcds,1
iceberg,presto,query78,8;137;51;18;32;1024;942,16831.0,tpcds,1
iceberg,presto,query79,8;137;51;18;32;1024;942,5622.0,tpcds,1
iceberg,presto,query8,8;137;51;18;32;1024;942,5936.0,tpcds,1
iceberg,presto,query80,8;137;51;18;32;1024;942,21532.0,tpcds,1
iceberg,presto,query81,8;137;51;18;32;1024;942,10303.0,tpcds,1
iceberg,presto,query82,8;137;51;18;32;1024;942,7878.0,tpcds,1
iceberg,presto,query83,8;137;51;18;32;1024;942,12240.0,tpcds,1
iceberg,presto,query84,8;137;51;18;32;1024;942,6844.0,tpcds,1
iceberg,presto,query85,8;137;51;18;32;1024;942,13725.0,tpcds,1
iceberg,presto,query86,8;137;51;18;32;1024;942,4113.0,tpcds,1
iceberg,presto,query87,8;137;51;18;32;1024;942,11886.0,tpcds,1
iceberg,presto,query88,8;137;51;18;32;1024;942,33544.0,tpcds,1
iceberg,presto,query89,8;137;51;18;32;1024;942,4892.0,tpcds,1
iceberg,presto,query9,8;137;51;18;32;1024;942,29734.0,tpcds,1
iceberg,presto,query90,8;137;51;18;32;1024;942,9696.0,tpcds,1
iceberg,presto,query91,8;137;51;18;32;1024;942,7105.0,tpcds,1
iceberg,presto,query92,8;137;51;18;32;1024;942,13291.0,tpcds,1
iceberg,presto,query93,8;137;51;18;32;1024;942,7709.0,tpcds,1
iceberg,presto,query94,8;137;51;18;32;1024;942,8620.0,tpcds,1
iceberg,presto,query95,8;137;51;18;32;1024;942,18966.0,tpcds,1
iceberg,presto,query96,8;137;51;18;32;1024;942,4214.0,tpcds,1
iceberg,presto,query97,8;137;51;18;32;1024;942,5859.0,tpcds,1
iceberg,presto,query99,8;137;51;18;32;1024;942,10510.0,tpcds,1
iceberg,presto,query1,20;248;132;22;36;2048;1764,21148.0,tpcds,1
iceberg,presto,query10,20;248;132;22;36;2048;1764,22650.0,tpcds,1
iceberg,presto,query11,20;248;132;22;36;2048;1764,55906.0,tpcds,1
iceberg,presto,query12,20;248;132;22;36;2048;1764,6018.0,tpcds,1
iceberg,presto,query13,20;248;132;22;36;2048;1764,13004.0,tpcds,1
iceberg,presto,query15,20;248;132;22;36;2048;1764,15909.0,tpcds,1
iceberg,presto,query16,20;248;132;22;36;2048;1764,20245.0,tpcds,1
iceberg,presto,query17,20;248;132;22;36;2048;1764,19912.0,tpcds,1
iceberg,presto,query18,20;248;132;22;36;2048;1764,15619.0,tpcds,1
iceberg,presto,query19,20;248;132;22;36;2048;1764,9142.0,tpcds,1
iceberg,presto,query2,20;248;132;22;36;2048;1764,17020.0,tpcds,1
iceberg,presto,query20,20;248;132;22;36;2048;1764,5834.0,tpcds,1
iceberg,presto,query21,20;248;132;22;36;2048;1764,4714.0,tpcds,1
